symbol,sweep_time,confirm_time,dir,fill_time,fill_price,stop,target_tp1,target_tp2,exit_time,exit_price,outcome,R,banked_r,is_asian_sweep,has_smt,is_moex,month,year,cal_month,quarter
BNB/USDT,2025-05-27 10:40:00,2025-05-27 11:25:00,LONG,2025-05-27 11:35:00,680.87,678.7187,683.0213,684.3508,2025-05-27 13:04:00,684.3508,GRID_B_FULL_TP,1.056,1.309,True,False,False,2025-05,2025,5,Q2
BNB/USDT,2025-05-31 13:00:00,2025-05-31 13:20:00,SHORT,2025-05-31 13:26:00,657.9,659.0268,656.7732,656.0768,2025-05-31 14:04:00,657.3737,BE_STOP,0.033,0.5,True,False,False,2025-05,2025,5,Q2
BNB/USDT,2025-06-03 12:05:00,2025-06-03 13:15:00,LONG,2025-06-03 13:31:00,664.575,661.6631,667.4869,669.2864,2025-06-03 16:56:00,665.1067,BE_STOP,0.317,0.5,True,False,False,2025-06,2025,6,Q2
BNB/USDT,2025-06-18 20:50:00,2025-06-18 21:10:00,SHORT,2025-06-18 21:19:00,643.705,645.7556,641.6544,640.3872,2025-06-19 00:32:00,645.7556,INITIAL_STOP,-1.251,0.0,True,False,False,2025-06,2025,6,Q2
BNB/USDT,2025-06-23 20:20:00,2025-06-23 20:35:00,SHORT,2025-06-23 20:41:00,633.7,635.4905,631.9095,630.8029,2025-06-23 21:15:00,633.193,BE_STOP,0.217,0.5,True,False,False,2025-06,2025,6,Q2
BNB/USDT,2025-07-14 19:10:00,2025-07-14 19:25:00,LONG,2025-07-14 19:51:00,689.325,686.836,691.814,693.3522,2025-07-14 20:15:00,686.836,INITIAL_STOP,-1.222,0.0,True,False,False,2025-07,2025,7,Q3
BNB/USDT,2025-07-23 17:15:00,2025-07-23 18:25:00,LONG,2025-07-23 18:30:00,771.745,759.8424,783.6476,791.0034,2025-07-23 20:34:00,759.8424,INITIAL_STOP,-1.052,0.0,True,False,False,2025-07,2025,7,Q3
BNB/USDT,2025-07-25 10:00:00,2025-07-25 10:10:00,SHORT,2025-07-25 11:18:00,770.8,774.4062,767.1938,764.9652,2025-07-25 12:03:00,774.4062,INITIAL_STOP,-1.171,0.0,True,False,False,2025-07,2025,7,Q3
BNB/USDT,2025-07-25 12:00:00,2025-07-25 12:25:00,SHORT,2025-07-25 12:30:00,773.525,781.1603,765.8897,761.1711,2025-07-25 14:58:00,761.1711,GRID_B_FULL_TP,1.228,1.309,True,False,False,2025-07,2025,7,Q3
BNB/USDT,2025-07-28 18:00:00,2025-07-28 18:40:00,LONG,2025-07-28 18:46:00,828.99,827.1965,830.7835,831.8919,2025-07-28 18:52:00,829.6532,BE_STOP,0.13,0.5,True,False,False,2025-07,2025,7,Q3
BNB/USDT,2025-07-29 21:55:00,2025-07-29 22:05:00,SHORT,2025-07-29 22:47:00,805.12,810.4677,799.7723,796.4675,2025-07-30 00:43:00,796.4675,GRID_B_FULL_TP,1.189,1.309,True,False,False,2025-07,2025,7,Q3
BNB/USDT,2025-08-01 12:05:00,2025-08-01 12:20:00,SHORT,2025-08-01 12:30:00,771.885,775.5878,768.1822,765.8938,2025-08-01 12:33:00,775.5878,INITIAL_STOP,-1.167,0.0,True,False,False,2025-08,2025,8,Q3
BNB/USDT,2025-08-05 07:35:00,2025-08-05 08:20:00,LONG,2025-08-05 08:36:00,757.825,754.0133,761.6367,763.9924,2025-08-05 10:28:00,763.9924,GRID_B_FULL_TP,1.15,1.309,True,False,False,2025-08,2025,8,Q3
BNB/USDT,2025-08-06 23:15:00,2025-08-06 23:35:00,LONG,2025-08-07 00:08:00,769.285,766.6861,771.8839,773.4901,2025-08-07 01:26:00,773.4901,GRID_B_FULL_TP,1.072,1.309,True,False,False,2025-08,2025,8,Q3
BNB/USDT,2025-08-21 12:50:00,2025-08-21 13:05:00,LONG,2025-08-21 13:30:00,849.195,845.2362,853.1538,855.6003,2025-08-21 13:46:00,849.8744,BE_STOP,0.328,0.5,True,False,False,2025-08,2025,8,Q3
BNB/USDT,2025-08-26 12:35:00,2025-08-26 12:55:00,SHORT,2025-08-26 13:31:00,847.64,850.8215,844.4585,842.4924,2025-08-26 13:49:00,842.4924,GRID_B_FULL_TP,1.096,1.309,True,False,False,2025-08,2025,8,Q3
BNB/USDT,2025-08-26 12:40:00,2025-08-26 12:55:00,SHORT,2025-08-26 13:31:00,847.64,852.1315,843.1485,840.3728,2025-08-26 13:50:00,840.3728,GRID_B_FULL_TP,1.158,1.309,True,False,False,2025-08,2025,8,Q3
BNB/USDT,2025-09-10 15:30:00,2025-09-10 16:50:00,LONG,2025-09-10 17:19:00,897.265,893.1841,901.3459,903.8679,2025-09-10 19:14:00,893.1841,INITIAL_STOP,-1.176,0.0,True,False,False,2025-09,2025,9,Q3
BNB/USDT,2025-09-11 12:30:00,2025-09-11 12:50:00,LONG,2025-09-11 13:01:00,899.995,891.54,908.45,913.6752,2025-09-11 15:45:00,891.54,INITIAL_STOP,-1.085,0.0,True,False,False,2025-09,2025,9,Q3
BNB/USDT,2025-09-13 13:50:00,2025-09-13 14:20:00,LONG,2025-09-13 14:32:00,936.53,930.7952,942.2648,945.8089,2025-09-13 15:54:00,937.2792,BE_STOP,0.369,0.5,True,False,False,2025-09,2025,9,Q3
BNB/USDT,2025-09-14 14:40:00,2025-09-14 15:15:00,LONG,2025-09-14 15:58:00,924.465,922.8533,926.0767,927.0727,2025-09-14 16:06:00,927.0727,GRID_B_FULL_TP,0.85,1.309,True,False,False,2025-09,2025,9,Q3
BNB/USDT,2025-10-10 19:55:00,2025-10-10 20:35:00,SHORT,2025-10-10 20:42:00,1232.2,1248.8883,1215.5117,1205.1983,2025-10-10 20:56:00,1205.1983,GRID_B_FULL_TP,1.25,1.309,True,False,False,2025-10,2025,10,Q4
BNB/USDT,2025-10-11 15:10:00,2025-10-11 15:35:00,SHORT,2025-10-11 15:54:00,1148.29,1160.0024,1136.5776,1129.3393,2025-10-11 16:17:00,1147.3714,BE_STOP,0.422,0.5,True,False,False,2025-10,2025,10,Q4
BNB/USDT,2025-10-12 21:30:00,2025-10-12 22:00:00,LONG,2025-10-12 22:05:00,1289.98,1278.065,1301.895,1309.2584,2025-10-12 22:42:00,1278.065,INITIAL_STOP,-1.087,0.0,True,False,False,2025-10,2025,10,Q4
BNB/USDT,2025-10-13 11:25:00,2025-10-13 11:40:00,LONG,2025-10-13 11:46:00,1291.055,1266.0734,1316.0366,1331.4752,2025-10-13 14:27:00,1266.0734,INITIAL_STOP,-1.041,0.0,True,False,False,2025-10,2025,10,Q4
BNB/USDT,2025-10-14 16:10:00,2025-10-14 17:00:00,SHORT,2025-10-14 17:05:00,1218.575,1231.8279,1205.3221,1197.1319,2025-10-14 19:44:00,1197.1319,GRID_B_FULL_TP,1.235,1.309,True,False,False,2025-10,2025,10,Q4
BNB/USDT,2025-10-24 07:50:00,2025-10-24 08:40:00,LONG,2025-10-24 10:21:00,1124.77,1120.1128,1129.4272,1132.3053,2025-10-24 12:30:00,1132.3053,GRID_B_FULL_TP,1.116,1.309,True,False,False,2025-10,2025,10,Q4
BNB/USDT,2025-10-26 14:55:00,2025-10-26 15:10:00,LONG,2025-10-26 16:16:00,1129.205,1125.0762,1133.3338,1135.8854,2025-10-26 16:57:00,1125.0762,INITIAL_STOP,-1.219,0.0,True,False,False,2025-10,2025,10,Q4
BNB/USDT,2025-10-30 23:55:00,2025-10-31 00:25:00,SHORT,2025-10-31 00:31:00,1077.98,1081.177,1074.783,1072.8073,2025-10-31 00:45:00,1081.177,INITIAL_STOP,-1.27,0.0,True,False,False,2025-10,2025,10,Q4
BNB/USDT,2025-11-02 23:10:00,2025-11-02 23:25:00,SHORT,2025-11-02 23:30:00,1081.89,1085.5228,1078.2572,1076.0121,2025-11-02 23:42:00,1085.5228,INITIAL_STOP,-1.238,0.0,True,False,False,2025-11,2025,11,Q4
BNB/USDT,2025-11-04 23:05:00,2025-11-05 00:10:00,SHORT,2025-11-05 00:19:00,935.57,943.0134,928.1266,923.5267,2025-11-05 00:43:00,923.5267,GRID_B_FULL_TP,1.208,1.309,True,False,False,2025-11,2025,11,Q4
BNB/USDT,2025-11-12 09:10:00,2025-11-12 09:30:00,SHORT,2025-11-12 09:38:00,967.38,970.4411,964.3189,962.4272,2025-11-12 10:30:00,970.4411,INITIAL_STOP,-1.253,0.0,True,False,False,2025-11,2025,11,Q4
BNB/USDT,2025-11-18 11:50:00,2025-11-18 12:40:00,LONG,2025-11-18 12:52:00,916.44,912.6253,920.2547,922.6121,2025-11-18 13:30:00,912.6253,INITIAL_STOP,-1.192,0.0,True,False,False,2025-11,2025,11,Q4
BNB/USDT,2025-11-21 21:45:00,2025-11-21 22:25:00,SHORT,2025-11-21 23:45:00,832.17,836.3683,827.9717,825.3772,2025-11-22 00:08:00,836.3683,INITIAL_STOP,-1.159,0.0,True,False,False,2025-11,2025,11,Q4
BNB/USDT,2025-12-20 10:20:00,2025-12-20 10:45:00,LONG,2025-12-20 11:05:00,851.81,849.6723,853.9477,855.2688,2025-12-20 22:05:00,852.4914,BE_STOP,0.181,0.5,True,False,False,2025-12,2025,12,Q4
BNB/USDT,2025-12-29 14:35:00,2025-12-29 14:55:00,SHORT,2025-12-29 15:13:00,853.135,856.6797,849.5903,847.3997,2025-12-30 03:47:00,852.4525,BE_STOP,0.307,0.5,True,False,False,2025-12,2025,12,Q4
BNB/USDT,2025-12-31 15:10:00,2025-12-31 15:45:00,LONG,2025-12-31 15:59:00,863.37,861.7049,865.0351,866.0641,2025-12-31 16:24:00,861.7049,INITIAL_STOP,-1.415,0.0,True,False,False,2025-12,2025,12,Q4
BNB/USDT,2026-01-14 06:05:00,2026-01-14 06:40:00,LONG,2026-01-14 07:28:00,937.665,933.2635,942.0665,944.7866,2026-01-14 11:10:00,933.2635,INITIAL_STOP,-1.17,0.0,True,False,False,2026-01,2026,1,Q1
BNB/USDT,2026-01-20 20:15:00,2026-01-20 20:35:00,SHORT,2026-01-20 20:46:00,896.045,899.3441,892.7459,890.7071,2026-01-20 22:33:00,890.7071,GRID_B_FULL_TP,1.092,1.309,True,False,False,2026-01,2026,1,Q1
BNB/USDT,2026-02-01 23:35:00,2026-02-01 23:50:00,SHORT,2026-02-02 00:08:00,760.99,767.5315,754.4485,750.4059,2026-02-02 00:17:00,767.5315,INITIAL_STOP,-1.093,0.0,True,False,False,2026-02,2026,2,Q1
BNB/USDT,2026-02-02 17:40:00,2026-02-02 18:35:00,LONG,2026-02-02 18:46:00,774.675,771.368,777.982,780.0257,2026-02-02 19:36:00,771.368,INITIAL_STOP,-1.187,0.0,True,False,False,2026-02,2026,2,Q1
BNB/USDT,2026-02-10 17:40:00,2026-02-10 17:55:00,SHORT,2026-02-10 18:00:00,623.92,626.5159,621.3241,619.7199,2026-02-10 18:21:00,619.7199,GRID_B_FULL_TP,1.117,1.309,True,False,False,2026-02,2026,2,Q1
BNB/USDT,2026-02-11 14:10:00,2026-02-11 14:25:00,SHORT,2026-02-11 14:31:00,607.34,612.761,601.919,598.5688,2026-02-11 14:50:00,598.5688,GRID_B_FULL_TP,1.219,1.309,True,False,False,2026-02,2026,2,Q1
BNB/USDT,2026-02-15 10:15:00,2026-02-15 10:25:00,LONG,2026-02-15 10:34:00,628.435,625.2673,631.6027,633.5603,2026-02-15 12:49:00,625.2673,INITIAL_STOP,-1.159,0.0,True,False,False,2026-02,2026,2,Q1
BNB/USDT,2026-02-16 09:35:00,2026-02-16 10:25:00,SHORT,2026-02-16 10:31:00,617.87,620.7368,615.0032,613.2315,2026-02-16 11:31:00,617.3757,BE_STOP,0.328,0.5,True,False,False,2026-02,2026,2,Q1
BNB/USDT,2026-02-25 23:40:00,2026-02-25 23:55:00,LONG,2026-02-26 00:41:00,627.555,623.3887,631.7213,634.2961,2026-02-26 01:44:00,628.057,BE_STOP,0.379,0.5,True,False,False,2026-02,2026,2,Q1
BNB/USDT,2026-02-26 14:45:00,2026-02-26 15:00:00,LONG,2026-02-26 15:12:00,623.4,620.1649,626.6351,628.6344,2026-02-26 15:21:00,620.1649,INITIAL_STOP,-1.154,0.0,True,False,False,2026-02,2026,2,Q1
BNB/USDT,2026-02-26 16:50:00,2026-02-26 17:05:00,LONG,2026-02-26 17:24:00,616.375,614.4254,618.3246,619.5294,2026-02-26 17:37:00,616.8681,BE_STOP,0.247,0.5,True,False,False,2026-02,2026,2,Q1
BNB/USDT,2026-02-28 13:45:00,2026-02-28 14:50:00,SHORT,2026-02-28 15:28:00,603.735,604.6556,602.8144,602.2455,2026-02-28 15:31:00,603.252,BE_STOP,-0.025,0.5,True,False,False,2026-02,2026,2,Q1
BNB/USDT,2026-03-05 06:05:00,2026-03-05 06:20:00,LONG,2026-03-05 07:37:00,651.665,649.9525,653.3775,654.4358,2026-03-05 07:50:00,649.9525,INITIAL_STOP,-1.304,0.0,True,False,False,2026-03,2026,3,Q1
BNB/USDT,2026-03-05 16:10:00,2026-03-05 16:25:00,LONG,2026-03-05 17:19:00,649.615,645.2856,653.9444,656.62,2026-03-06 04:39:00,645.2856,INITIAL_STOP,-1.12,0.0,True,False,False,2026-03,2026,3,Q1
BNB/USDT,2026-03-08 07:10:00,2026-03-08 07:25:00,SHORT,2026-03-08 09:17:00,621.175,622.6918,619.6582,618.7209,2026-03-08 10:23:00,622.6918,INITIAL_STOP,-1.328,0.0,True,False,False,2026-03,2026,3,Q1
BNB/USDT,2026-03-25 12:20:00,2026-03-25 13:00:00,LONG,2026-03-25 14:12:00,647.785,644.8583,650.7117,652.5204,2026-03-25 15:11:00,644.8583,INITIAL_STOP,-1.177,0.0,True,False,False,2026-03,2026,3,Q1
BNB/USDT,2026-03-26 20:10:00,2026-03-26 20:55:00,SHORT,2026-03-26 21:23:00,630.33,632.3755,628.2845,627.0204,2026-03-26 23:00:00,629.8257,BE_STOP,0.253,0.5,True,False,False,2026-03,2026,3,Q1
BNB/USDT,2026-03-28 06:15:00,2026-03-28 07:35:00,SHORT,2026-03-28 07:50:00,613.7,614.7206,612.6795,612.0488,2026-03-28 09:04:00,612.0488,GRID_B_FULL_TP,0.828,1.309,True,False,False,2026-03,2026,3,Q1
BNB/USDT,2026-03-31 20:45:00,2026-03-31 21:05:00,SHORT,2026-03-31 21:52:00,618.375,620.2476,616.5024,615.3452,2026-03-31 22:33:00,615.3452,GRID_B_FULL_TP,1.045,1.309,True,False,False,2026-03,2026,3,Q1
BNB/USDT,2026-04-01 06:30:00,2026-04-01 06:55:00,SHORT,2026-04-01 07:02:00,619.955,621.1299,618.7801,618.054,2026-04-01 07:32:00,618.054,GRID_B_FULL_TP,0.887,1.309,True,False,False,2026-04,2026,4,Q2
BNB/USDT,2026-04-06 23:00:00,2026-04-06 23:40:00,LONG,2026-04-07 00:38:00,599.25,595.3511,603.1489,605.5584,2026-04-07 09:39:00,605.5584,GRID_B_FULL_TP,1.186,1.309,True,False,False,2026-04,2026,4,Q2
BNB/USDT,2026-04-08 18:25:00,2026-04-08 18:35:00,LONG,2026-04-08 18:40:00,604.755,602.8929,606.6171,607.7679,2026-04-08 18:55:00,602.8929,INITIAL_STOP,-1.26,0.0,True,False,False,2026-04,2026,4,Q2
BNB/USDT,2026-04-15 14:15:00,2026-04-15 14:35:00,SHORT,2026-04-15 15:14:00,619.525,621.3193,617.7307,616.6218,2026-04-15 15:30:00,616.6218,GRID_B_FULL_TP,1.033,1.309,True,False,False,2026-04,2026,4,Q2
BNB/USDT,2026-04-21 17:15:00,2026-04-21 17:40:00,LONG,2026-04-21 18:11:00,629.325,626.576,632.074,633.7729,2026-04-21 19:40:00,626.576,INITIAL_STOP,-1.183,0.0,True,False,False,2026-04,2026,4,Q2
BNB/USDT,2026-04-26 21:30:00,2026-04-26 21:55:00,LONG,2026-04-26 22:33:00,634.44,633.0483,635.8317,636.6917,2026-04-26 23:49:00,636.6917,GRID_B_FULL_TP,0.944,1.309,True,False,False,2026-04,2026,4,Q2
BNB/USDT,2026-04-28 12:45:00,2026-04-28 13:05:00,SHORT,2026-04-28 13:44:00,622.825,624.4742,621.1758,620.1565,2026-04-28 14:25:00,620.1565,GRID_B_FULL_TP,1.007,1.309,True,False,False,2026-04,2026,4,Q2
BNB/USDT,2026-05-06 20:50:00,2026-05-06 21:00:00,LONG,2026-05-06 21:12:00,648.395,646.6874,650.1026,651.1579,2026-05-06 22:07:00,648.9137,BE_STOP,0.196,0.5,True,False,False,2026-05,2026,5,Q2
BNB/USDT,2026-05-06 23:00:00,2026-05-06 23:20:00,LONG,2026-05-07 00:30:00,646.425,643.4904,649.3596,651.1732,2026-05-07 01:04:00,643.4904,INITIAL_STOP,-1.176,0.0,True,False,False,2026-05,2026,5,Q2
BNB/USDT,2026-05-07 14:35:00,2026-05-07 14:50:00,LONG,2026-05-07 14:58:00,642.345,639.7965,644.8935,646.4685,2026-05-07 15:26:00,639.7965,INITIAL_STOP,-1.202,0.0,True,False,False,2026-05,2026,5,Q2
BNB/USDT,2026-05-09 07:05:00,2026-05-09 07:20:00,LONG,2026-05-09 07:33:00,650.73,647.9739,653.4861,655.1894,2026-05-09 14:23:00,647.9739,INITIAL_STOP,-1.189,0.0,True,False,False,2026-05,2026,5,Q2
BNB/USDT,2026-05-21 13:40:00,2026-05-21 13:55:00,LONG,2026-05-21 14:20:00,648.215,645.3877,651.0423,652.7896,2026-05-21 14:48:00,648.7336,BE_STOP,0.317,0.5,True,False,False,2026-05,2026,5,Q2
BNB/USDT,2026-05-26 07:15:00,2026-05-26 07:45:00,LONG,2026-05-26 08:28:00,656.7,655.0149,658.3851,659.4264,2026-05-26 10:21:00,659.4264,GRID_B_FULL_TP,0.997,1.309,True,False,False,2026-05,2026,5,Q2
BNB/USDT,2026-06-10 13:40:00,2026-06-10 13:55:00,SHORT,2026-06-10 14:08:00,594.33,597.3815,591.2785,589.3927,2026-06-10 15:01:00,593.8545,BE_STOP,0.344,0.5,True,False,False,2026-06,2026,6,Q2
BNB/USDT,2026-06-10 15:45:00,2026-06-10 16:45:00,SHORT,2026-06-10 17:02:00,593.685,598.5805,588.7895,585.764,2026-06-10 21:10:00,585.764,GRID_B_FULL_TP,1.212,1.309,True,False,False,2026-06,2026,6,Q2
BNB/USDT,2026-06-20 13:45:00,2026-06-20 14:10:00,SHORT,2026-06-20 14:44:00,583.5,585.5753,581.4247,580.1422,2026-06-20 14:46:00,585.5753,INITIAL_STOP,-1.225,0.0,True,False,False,2026-06,2026,6,Q2
BNB/USDT,2026-07-19 20:00:00,2026-07-20 09:45:00,SHORT,2026-07-20 11:06:00,567.65,569.4515,565.8485,564.7352,2026-07-20 11:32:00,569.4515,INITIAL_STOP,-1.252,0.0,True,False,False,2026-07,2026,7,Q3
BNB/USDT,2026-08-20 12:30:00,2026-08-20 12:55:00,LONG,2026-08-20 13:30:00,641.95,639.1371,644.7629,646.5013,2026-08-20 13:36:00,639.1371,INITIAL_STOP,-1.183,0.0,True,False,False,2026-08,2026,8,Q3
BNB/USDT,2026-08-21 11:30:00,2026-08-21 12:40:00,LONG,2026-08-21 13:24:00,676.7,670.2849,683.1151,687.0796,2026-08-21 22:03:00,687.0796,GRID_B_FULL_TP,1.225,1.309,True,False,False,2026-08,2026,8,Q3
BNB/USDT,2026-08-21 16:10:00,2026-08-21 16:30:00,LONG,2026-08-21 17:20:00,678.0,672.883,683.117,686.2793,2026-08-21 20:00:00,672.883,INITIAL_STOP,-1.106,0.0,True,False,False,2026-08,2026,8,Q3
BNB/USDT,2026-08-25 15:55:00,2026-08-25 16:10:00,SHORT,2026-08-25 16:32:00,699.3,701.3489,697.251,695.9848,2026-08-25 17:15:00,698.7406,BE_STOP,0.227,0.5,True,False,False,2026-08,2026,8,Q3
BNB/USDT,2026-08-29 14:45:00,2026-08-29 15:05:00,SHORT,2026-08-29 15:49:00,691.4,693.6371,689.1629,687.7804,2026-08-29 18:48:00,693.6371,INITIAL_STOP,-1.247,0.0,True,False,False,2026-08,2026,8,Q3
BNB/USDT,2026-08-30 21:00:00,2026-08-30 21:30:00,LONG,2026-08-30 21:43:00,696.35,692.3555,700.3445,702.8131,2026-08-30 23:17:00,692.3555,INITIAL_STOP,-1.139,0.0,True,False,False,2026-08,2026,8,Q3
BNB/USDT,2026-09-10 17:30:00,2026-09-10 18:05:00,SHORT,2026-09-10 18:38:00,712.3,714.4684,710.1315,708.7914,2026-09-10 19:28:00,714.4684,INITIAL_STOP,-1.263,0.0,True,False,False,2026-09,2026,9,Q3
DOGE/USDT,2024-06-14 21:30:00,2024-06-14 22:05:00,SHORT,2024-06-14 22:15:00,0.1354,0.1359,0.1349,0.1346,2024-06-14 22:25:00,0.1346,GRID_B_FULL_TP,1.08,1.309,True,False,False,2024-06,2024,6,Q2
DOGE/USDT,2024-06-15 11:00:00,2024-06-15 11:40:00,SHORT,2024-06-15 11:46:00,0.1368,0.1373,0.1362,0.1359,2024-06-15 11:55:00,0.1373,INITIAL_STOP,-1.204,0.0,True,False,False,2024-06,2024,6,Q2
DOGE/USDT,2024-06-15 11:25:00,2024-06-15 11:40:00,SHORT,2024-06-15 11:46:00,0.1368,0.1381,0.1355,0.1347,2024-06-16 04:22:00,0.1347,GRID_B_FULL_TP,1.224,1.309,True,False,False,2024-06,2024,6,Q2
DOGE/USDT,2024-06-24 21:30:00,2024-06-24 21:45:00,SHORT,2024-06-24 21:53:00,0.1179,0.1185,0.1173,0.117,2024-06-24 22:40:00,0.1185,INITIAL_STOP,-1.168,0.0,True,False,False,2024-06,2024,6,Q2
DOGE/USDT,2024-06-28 15:10:00,2024-06-28 15:55:00,LONG,2024-06-28 16:21:00,0.1253,0.1238,0.1268,0.1278,2024-06-28 17:38:00,0.1238,INITIAL_STOP,-1.066,0.0,True,False,False,2024-06,2024,6,Q2
DOGE/USDT,2024-07-03 21:50:00,2024-07-03 22:05:00,SHORT,2024-07-03 22:39:00,0.1184,0.1186,0.1182,0.1181,2024-07-03 23:06:00,0.1181,GRID_B_FULL_TP,0.874,1.309,True,False,False,2024-07,2024,7,Q3
DOGE/USDT,2024-07-03 21:55:00,2024-07-03 22:05:00,SHORT,2024-07-03 22:39:00,0.1184,0.1189,0.1179,0.1176,2024-07-04 00:16:00,0.1189,INITIAL_STOP,-1.19,0.0,True,False,False,2024-07,2024,7,Q3
DOGE/USDT,2024-07-05 22:25:00,2024-07-05 22:50:00,SHORT,2024-07-05 23:02:00,0.1051,0.1059,0.1043,0.1039,2024-07-05 23:13:00,0.1059,INITIAL_STOP,-1.111,0.0,True,False,False,2024-07,2024,7,Q3
DOGE/USDT,2024-07-08 06:25:00,2024-07-08 06:55:00,SHORT,2024-07-08 07:00:00,0.1046,0.1051,0.104,0.1036,2024-07-08 07:13:00,0.1036,GRID_B_FULL_TP,1.161,1.309,True,False,False,2024-07,2024,7,Q3
DOGE/USDT,2024-07-08 13:45:00,2024-07-08 14:00:00,LONG,2024-07-08 14:20:00,0.1086,0.108,0.1093,0.1097,2024-07-08 14:26:00,0.108,INITIAL_STOP,-1.134,0.0,True,False,False,2024-07,2024,7,Q3
DOGE/USDT,2024-07-14 14:25:00,2024-07-14 14:50:00,LONG,2024-07-14 15:24:00,0.1117,0.111,0.1125,0.113,2024-07-14 20:39:00,0.113,GRID_B_FULL_TP,1.193,1.309,True,False,False,2024-07,2024,7,Q3
DOGE/USDT,2024-07-16 06:50:00,2024-07-16 07:10:00,LONG,2024-07-16 07:17:00,0.1218,0.1207,0.1229,0.1236,2024-07-16 07:40:00,0.1207,INITIAL_STOP,-1.09,0.0,True,False,False,2024-07,2024,7,Q3
DOGE/USDT,2024-07-17 08:15:00,2024-07-17 08:30:00,LONG,2024-07-17 08:42:00,0.125,0.1239,0.1261,0.1268,2024-07-17 11:17:00,0.1239,INITIAL_STOP,-1.091,0.0,True,False,False,2024-07,2024,7,Q3
DOGE/USDT,2024-07-17 08:20:00,2024-07-17 08:30:00,LONG,2024-07-17 08:42:00,0.125,0.1237,0.1264,0.1273,2024-07-17 11:36:00,0.1237,INITIAL_STOP,-1.072,0.0,True,False,False,2024-07,2024,7,Q3
DOGE/USDT,2024-07-21 16:25:00,2024-07-21 16:50:00,LONG,2024-07-21 17:19:00,0.131,0.1301,0.1319,0.1325,2024-07-21 17:50:00,0.1301,INITIAL_STOP,-1.114,0.0,True,False,False,2024-07,2024,7,Q3
DOGE/USDT,2024-07-27 20:25:00,2024-07-27 21:10:00,LONG,2024-07-27 21:17:00,0.1339,0.1299,0.1378,0.1403,2024-07-28 00:08:00,0.1299,INITIAL_STOP,-1.027,0.0,True,False,False,2024-07,2024,7,Q3
DOGE/USDT,2024-07-29 16:30:00,2024-07-29 17:05:00,LONG,2024-07-29 17:29:00,0.1289,0.1278,0.1301,0.1308,2024-07-29 21:28:00,0.1278,INITIAL_STOP,-1.091,0.0,True,False,False,2024-07,2024,7,Q3
DOGE/USDT,2024-07-30 21:55:00,2024-07-30 23:10:00,SHORT,2024-07-31 00:44:00,0.1259,0.1262,0.1256,0.1254,2024-07-31 00:49:00,0.1258,BE_STOP,0.179,0.5,True,False,False,2024-07,2024,7,Q3
DOGE/USDT,2024-07-31 13:30:00,2024-07-31 14:15:00,SHORT,2024-07-31 14:48:00,0.127,0.1273,0.1268,0.1267,2024-07-31 14:50:00,0.1267,GRID_B_FULL_TP,0.858,1.309,True,False,False,2024-07,2024,7,Q3
DOGE/USDT,2024-08-03 06:00:00,2024-08-03 06:25:00,SHORT,2024-08-03 06:39:00,0.1135,0.1138,0.1132,0.1131,2024-08-03 06:42:00,0.1138,INITIAL_STOP,-1.33,0.0,True,False,False,2024-08,2024,8,Q3
DOGE/USDT,2024-08-03 12:20:00,2024-08-03 12:50:00,SHORT,2024-08-03 13:00:00,0.1132,0.1138,0.1126,0.1123,2024-08-03 14:00:00,0.1138,INITIAL_STOP,-1.156,0.0,True,False,False,2024-08,2024,8,Q3
DOGE/USDT,2024-08-03 21:35:00,2024-08-03 22:20:00,SHORT,2024-08-03 22:27:00,0.1076,0.1079,0.1073,0.1072,2024-08-03 22:32:00,0.1079,INITIAL_STOP,-1.29,0.0,True,False,False,2024-08,2024,8,Q3
DOGE/USDT,2024-08-03 23:15:00,2024-08-03 23:35:00,SHORT,2024-08-03 23:45:00,0.1082,0.1088,0.1076,0.1073,2024-08-04 01:20:00,0.1081,BE_STOP,0.345,0.5,True,False,False,2024-08,2024,8,Q3
DOGE/USDT,2024-08-09 14:35:00,2024-08-09 14:50:00,LONG,2024-08-09 15:29:00,0.1026,0.1014,0.1037,0.1044,2024-08-09 22:01:00,0.1044,GRID_B_FULL_TP,1.236,1.309,True,False,False,2024-08,2024,8,Q3
DOGE/USDT,2024-08-15 22:35:00,2024-08-15 22:50:00,SHORT,2024-08-15 23:00:00,0.1001,0.1007,0.0995,0.0991,2024-08-16 01:57:00,0.1,BE_STOP,0.369,0.5,True,False,False,2024-08,2024,8,Q3
DOGE/USDT,2024-08-16 06:50:00,2024-08-16 07:05:00,SHORT,2024-08-16 07:11:00,0.1017,0.1022,0.1012,0.1009,2024-08-16 11:11:00,0.1009,GRID_B_FULL_TP,1.15,1.309,True,False,False,2024-08,2024,8,Q3
DOGE/USDT,2024-08-18 14:20:00,2024-08-18 15:20:00,LONG,2024-08-18 17:09:00,0.103,0.1026,0.1033,0.1035,2024-08-18 17:24:00,0.1026,INITIAL_STOP,-1.258,0.0,True,False,False,2024-08,2024,8,Q3
DOGE/USDT,2024-09-04 15:00:00,2024-09-04 15:30:00,SHORT,2024-09-04 15:37:00,0.0974,0.0978,0.0969,0.0967,2024-09-04 15:52:00,0.0978,INITIAL_STOP,-1.171,0.0,True,False,False,2024-09,2024,9,Q3
