symbol,sweep_time,confirm_time,dir,fill_time,fill_price,stop,target_tp1,target_tp2,exit_time,exit_price,outcome,R,banked_r,is_asian_sweep,has_smt,preset,market
DOGE/USDT,2025-10-02 12:00:00,2025-10-02 12:40:00,LONG,2025-10-02 12:48:00,0.256,0.2544,0.2576,0.2586,2025-10-02 13:16:00,0.2544,INITIAL_STOP,-1.283,0.0,True,False,POSITIVE_PROVEN_KZ,crypto
DOGE/USDT,2025-10-08 14:00:00,2025-10-08 14:55:00,SHORT,2025-10-08 15:00:00,0.2524,0.2572,0.2477,0.2448,2025-10-08 17:00:00,0.2572,INITIAL_STOP,-1.094,0.0,True,False,POSITIVE_PROVEN_KZ,crypto
DOGE/USDT,2025-11-12 09:10:00,2025-11-12 09:30:00,SHORT,2025-11-12 09:56:00,0.1751,0.1758,0.1744,0.174,2025-11-12 10:07:00,0.1758,INITIAL_STOP,-1.435,0.0,True,False,POSITIVE_PROVEN_KZ,crypto
DOGE/USDT,2025-12-04 14:55:00,2025-12-04 15:10:00,LONG,2025-12-04 15:25:00,0.1489,0.1476,0.1502,0.151,2025-12-04 15:39:00,0.151,GRID_B_FULL_TP,1.109,1.309,True,False,POSITIVE_PROVEN_KZ,crypto
DOGE/USDT,2025-12-29 12:05:00,2025-12-29 12:25:00,LONG,2025-12-29 13:49:00,0.1233,0.1223,0.1243,0.125,2025-12-29 14:58:00,0.1235,BE_STOP,0.284,0.5,True,False,POSITIVE_PROVEN_KZ,crypto
DOGE/USDT,2026-01-26 14:40:00,2026-01-26 15:25:00,SHORT,2026-01-26 16:22:00,0.1232,0.124,0.1225,0.122,2026-01-26 16:49:00,0.123,BE_STOP,0.215,0.5,True,False,POSITIVE_PROVEN_KZ,crypto
DOGE/USDT,2026-02-06 13:20:00,2026-02-06 14:05:00,SHORT,2026-02-06 14:30:00,0.0947,0.0956,0.0938,0.0932,2026-02-06 14:34:00,0.0956,INITIAL_STOP,-1.182,0.0,True,False,POSITIVE_PROVEN_KZ,crypto
DOGE/USDT,2026-02-15 13:45:00,2026-02-15 14:45:00,LONG,2026-02-15 14:52:00,0.1083,0.1067,0.1099,0.1108,2026-02-15 16:07:00,0.1067,INITIAL_STOP,-1.12,0.0,True,False,POSITIVE_PROVEN_KZ,crypto
DOGE/USDT,2026-02-28 13:45:00,2026-02-28 14:50:00,SHORT,2026-02-28 16:44:00,0.0911,0.0923,0.0899,0.0892,2026-02-28 18:53:00,0.0923,INITIAL_STOP,-1.137,0.0,True,False,POSITIVE_PROVEN_KZ,crypto
DOGE/USDT,2026-05-06 13:45:00,2026-05-06 14:25:00,LONG,2026-05-06 14:56:00,0.113,0.1112,0.1148,0.1159,2026-05-07 01:00:00,0.1112,INITIAL_STOP,-1.11,0.0,True,False,POSITIVE_PROVEN_KZ,crypto
DOGE/USDT,2026-09-06 09:40:00,2026-09-06 10:45:00,LONG,2026-09-06 11:43:00,0.0898,0.0881,0.0916,0.0927,2026-09-06 14:32:00,0.0881,INITIAL_STOP,-1.089,0.0,True,False,POSITIVE_PROVEN_KZ,crypto
ADA/USDT,2025-09-22 13:00:00,2025-09-22 13:40:00,SHORT,2025-09-22 13:53:00,0.8275,0.8333,0.8216,0.8179,2025-09-22 16:09:00,0.826,BE_STOP,0.253,0.5,True,False,POSITIVE_PROVEN_KZ,crypto
ADA/USDT,2025-09-24 14:50:00,2025-09-24 15:50:00,SHORT,2025-09-24 17:31:00,0.8246,0.8316,0.8175,0.8131,2025-09-24 23:33:00,0.8131,GRID_B_FULL_TP,1.104,1.309,True,False,POSITIVE_PROVEN_KZ,crypto
ADA/USDT,2025-10-17 13:30:00,2025-10-17 13:45:00,SHORT,2025-10-17 13:51:00,0.6181,0.6244,0.6118,0.6079,2025-10-17 13:55:00,0.6244,INITIAL_STOP,-1.172,0.0,True,False,POSITIVE_PROVEN_KZ,crypto
ADA/USDT,2025-10-23 13:35:00,2025-10-23 13:45:00,SHORT,2025-10-23 15:09:00,0.642,0.6455,0.6384,0.6363,2025-10-23 15:33:00,0.6455,INITIAL_STOP,-1.322,0.0,True,False,POSITIVE_PROVEN_KZ,crypto
ADA/USDT,2025-10-27 13:40:00,2025-10-27 13:50:00,LONG,2025-10-27 14:05:00,0.6709,0.6647,0.6771,0.6809,2025-10-27 16:37:00,0.6809,GRID_B_FULL_TP,1.119,1.309,True,False,POSITIVE_PROVEN_KZ,crypto
ADA/USDT,2025-11-08 13:55:00,2025-11-08 14:35:00,LONG,2025-11-08 14:47:00,0.5646,0.5612,0.568,0.5702,2025-11-08 15:18:00,0.5612,INITIAL_STOP,-1.288,0.0,True,False,POSITIVE_PROVEN_KZ,crypto
ADA/USDT,2025-11-12 09:20:00,2025-11-12 09:30:00,SHORT,2025-11-12 10:09:00,0.5685,0.5717,0.5654,0.5635,2025-11-12 10:33:00,0.5717,INITIAL_STOP,-1.322,0.0,True,False,POSITIVE_PROVEN_KZ,crypto
ADA/USDT,2025-11-21 14:40:00,2025-11-21 15:05:00,SHORT,2025-11-21 16:56:00,0.4106,0.4146,0.4067,0.4042,2025-11-21 17:05:00,0.4146,INITIAL_STOP,-1.182,0.0,True,False,POSITIVE_PROVEN_KZ,crypto
ADA/USDT,2025-12-03 14:00:00,2025-12-03 14:40:00,LONG,2025-12-03 14:52:00,0.4335,0.4258,0.4412,0.4459,2025-12-03 20:20:00,0.4459,GRID_B_FULL_TP,1.209,1.309,True,False,POSITIVE_PROVEN_KZ,crypto
ADA/USDT,2026-01-01 13:40:00,2026-01-01 14:20:00,SHORT,2026-01-01 14:35:00,0.3434,0.3451,0.3416,0.3405,2026-01-01 15:31:00,0.3451,INITIAL_STOP,-1.342,0.0,True,False,POSITIVE_PROVEN_KZ,crypto
ADA/USDT,2026-01-06 07:30:00,2026-01-06 08:05:00,LONG,2026-01-06 08:16:00,0.4157,0.4135,0.4179,0.4193,2026-01-06 09:09:00,0.4164,BE_STOP,0.171,0.5,True,False,POSITIVE_PROVEN_KZ,crypto
ADA/USDT,2026-02-02 14:20:00,2026-02-02 15:30:00,SHORT,2026-02-02 15:38:00,0.3,0.303,0.297,0.2951,2026-02-02 15:48:00,0.303,INITIAL_STOP,-1.173,0.0,True,False,POSITIVE_PROVEN_KZ,crypto
ADA/USDT,2026-02-06 13:45:00,2026-02-06 14:25:00,SHORT,2026-02-06 14:30:00,0.2633,0.2667,0.26,0.2579,2026-02-06 14:34:00,0.2667,INITIAL_STOP,-1.139,0.0,True,False,POSITIVE_PROVEN_KZ,crypto
